comment,sentiment,confidence,dominant_emotion,article_url
До: тва.. 79... Да не са те правили та знаеш..,Негативен,0.62,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: ДАРА ИЗПЕЙ ПЕСЕНТА..Е тук да не е Украйна,а?",Негативен,0.72,саркастичност,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Ме руснаците са като македонците на всяко гърне мерудия. Хубаво го нахрани...,Негативен,0.81,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
До: История... Киркоров Е българин от Бургас..,Неутрален,0.65,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"единствено македонците са най-скромни. Не врякат, но си знаят, че цял свят е наясно, че щом Сайрил анд Митоудий са македонци, значи и бангаранга е македонска",Негативен,0.82,сарказъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
казваш руснак и не коментираш повече..,Негативен,0.72,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Киркоров дори и да е дал 100 рубли в което дълбоко се съмнявам е много грозно след това да го натякваш, да се самоизтъкваш и да искаш вечна благодарност. Но това си руска имперска политика още от руско-турската война от която насам българите не можем да се отблагодарим по никакъв начин на Русия дори и след 5000 години.",Негативен,0.87,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Типично за руснаците да лъжат за всичко,Негативен,0.89,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Абе те кирилицата, матрьоршката, Волжка България... каво ли не окрадоха, сега с една Бангаранга ли няма да се пробват.",Негативен,0.82,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Неблагодарността не е добро качество! Дори с един цент да ти е помогнал не се говори така. Морална подкрепа. Каква морална подкрепа ако ти е помогнал финансово? Всички знаем, че БНТ нямаше пари за участие в Евровизия години наред.",Негативен,0.87,негодувание,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Не че нещо, ама Киркоров нема една негова песен, всичко му е крадено, целия му успех е вследствие на присламчване към един или друг изпълнител, навремето се присламчи до гоумите сисии на ритонката, добре че бате Здравко е айляк, иначе никога немаше да стане известен, после се присламчи до Погачова ... и така:) и понеже кариерата му в рашка е тотален провал в момента и здраво го е закъсаал се чуди къде сега да се присламчи",Негативен,0.87,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"дараранга даже не е и разбрала за какво иде реч, но се из*** неподготвена",Негативен,0.82,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
ЕИИ ДАРО ОТМЕСТИ СЕ ОТ ПЕИСАЖА ! ПРЕЧИШ !,Негативен,0.97,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Явно все пак е дал пари.....,Неутрален,0.52,скептицизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Той говори за МАТЕРИАЛНАТА подкрепа, а не кога е писана песента и кой я е писал! Финансирането и осигуряването на вота за първото място безспорно е дело на Русия, в лицето на Ф.Киркоров. Това че сега някои са бесни, че Киркоров се е разприказвал за нещо за което е трябвало да се мълчи, си е техен проблем. А за гръцкия продуцент Илиас Кокотос вече се появи информация че е човек близък до Путин и неговата компания е тази с която работи с Киркоров.",Негативен,0.82,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Важното е да има зрелища докато събирате капачки за линейки хахаха роби,Негативен,0.88,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Сега цяла година ще ни занимават с тези глупости,Негативен,0.92,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Колко не им се иска на някои да си признаят че помощ пак дошла от Русия)),Негативен,0.72,ирония,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Рашистански пропагандист и прикрит, но очевиден хомосексуалист. Как да не е лъжец",Негативен,0.97,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Киркоров вместо да лъже че без него България нямаше да види Евровизия да даде пари за гасене на пожарищата в Св. Ленинград че стана голяма излагация на путинизма пред целия свят.,Негативен,0.91,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
най-обичам да хейтя успелите хора в българия,Негативен,0.92,завист,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Поредното доказателство, че успехът има много майки и бащи, а провалът е кръгло сираче! Когато човек няма с какво друго да се похвали, се залепя за чуждия успех! Киркоров да си гледа работата и да не ни се навира в очите. Смешно е разни подобни периферни екземпляри да се изтъкват. Остава и някоя сервитьорка да се изтупа в гърдите за успеха на Дара, защото й е сервирала обяд/вечеря! Жалки са!",Негативен,0.97,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: анонимен 75 И защо Киркоров да е имитация на Азис, а не обратното? Киркоров е бая по-възрастен и по-отдавна има кариера от Азис. А какво харесват руснаците защо ти пука изобщо? Ами, те могат да пишат, че българите имаме лош вкус и сме ко.чи.на, щом харесваме Мара Отварачката или Веско Маринов примерно.",Негативен,0.72,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
БНТ е фалирала и не зима нищо от кабелните. Киркора има фирми и банки в Дубай. Това е истината.,Негативен,0.72,разочарование,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: Анонимен 66 Киркоров грам не се заяжда. Пълното му изявление е, че поради купищата слухове и въпроси от журналисти е решил да си каже, че е дал рамо на това участие. И не е направил нищо лошо. Просто я е свързал с познати, които да я спонсорират.",Неутрален,0.62,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"И какво лошо Киркоров да е помогнал? При това той казва, че е осигурил парите за участието чрез свои връзки. Написаното от Дара е глупаво- можеше само да му благодари без увъртания. В крайна сметка няма лошо дали ще ти помогне руснак, арменец, турчин или българин, а Киркоров е и по произход българин. Не е платила руска фирма, не са нарушени санкции. Защо трябва да се правим на по-брюкселски зелки от брюкселци?",Негативен,0.62,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Русофилите плюят по Дара, изкараха я сатаниска и какво ли не защото тяхната русийка е изгонена като зло куче от Евровизия. А за русофилщината е невъзможно българин да направи нещо сам без решаващата помощ на кypниkа Россия.",Негативен,0.97,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Чуеш ли за руската качина, беги далече!!!",Негативен,0.88,предупреждение/страх,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Има някаква истина някъде, но пак няма да я разберем. Киркоров има нещо предвид, иначе няма да се заяжда., после ще започне да иска и пари, всичко опира до там - парите .",Негативен,0.76,цинизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Румен Радев Рапона доведе Дара Бангаранга. И двамата са бангаранга. Посрамиха България. Песен без съдържание и БЕЗ ритъм, както и слабо ляво кардливо ко-мунистическо правителство. Най-слабото правителство на България. Има само Банга-ранга на 500 децибела шум, анти-култура и анти-цивилизация. Да пукнат дано тия бангиранги! Не се търпи!!!",Негативен,0.98,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Тоя е един самозванец, ум да ти зайде. Мисли се за нещо, а е нищо.",Негативен,0.97,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Горкият Филип Киркоров. От както любовникът му - ПутиПути го заряза, нещо е превъртял от мъка. Раздялата се отрази много лошо и на самия ПутиПути - той хвърли кочинската федерация в самоубийствена война с Украйна, която ще затрие кочинската федерация. До какви драматични събития може да доведе края на една бурна гeй връзка, като тази на ПутиПути и Киркоров!",Негативен,0.82,злорадство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Да се съревноваваш за най-дребилската песен не е много престижно.,Негативен,0.78,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Е, остава пък Киркоров да я е написал... Срам и позор!",Негативен,0.95,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
До: анонименЧе то и ние сме същите. Кажи в кой български град няма джамия или турци?,Негативен,0.72,недоволство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Филип Киркоров едва ли ще тръгне да плюе фъстъци. Явно има нещо такова. В *** територията всичко е възможно.,Негативен,0.62,скептицизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
До: bobГлупчо!,Негативен,0.95,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Дара - Филип Киркоров. Това е несъпоставима линия. Тая няма право дори да му изрича името на глас - толкова е нищожна пред него. Той е певец, който го знаят и слушат поколения. Тая досега никой не я е слушал и още следващото лято никой повече няма да иска да слуша мангаманга или каквото и да от нея.",Негативен,0.95,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Успехът се дължи на Киркоров в.Той свиреше кавал на сцената ,един такъв голям и черен..",Позитивен,0.55,възхищение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Ми то и твой не е успеха.. друг ти написа песента, друг ти направи танца, друг ти направи ужасния грим.. ти само отиде да се кълчиш на сцената и големия успех..",Негативен,0.93,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Натовския генерал Чорапов да отпусне пенсия на самозванеца Киркоров за изключителни заслуги към задунайската губерния. Всеки руснак се чуства длъжен да унижава България, Киркоров само потвърждава това правило.",Негативен,0.93,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Редно е БНТ да покаже откъде е парата поне 500 милиона $. Има съмнения че парата на БНТ е от фирми на Киркора от руски нефт. Неслучайно БНТ е фалирала и не може да излъчва мачовете от ШЛ и от нациската лига на волейбола.,Негативен,0.93,подозрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Пак ли тая с неумна физиономия и уста като... С д.билната песен и още по-т.п.и конвулсии. Голямо постижение, няма що. Няма песни на евровизия, а само виене и друсане на телесата, как да не спечели най-добрата в това. Отвр. Стига сте я натрапвали, стига сте я правили национална героиня.",Негативен,0.98,отвращение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Кой нормален човек харесва Евровизия, Дара, Азис или Филип Киркоров?",Негативен,0.82,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
КИРКОРШ Е ПРАИЛ ТАЯ ДАРА У БУРКАН ОТ ЛУТЕНИЦА !,Негативен,0.72,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Най накрая нормално про руско правителство. Кеф,Позитивен,0.82,радост,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Яд ли ви е че РАДЕВ МАЧКА А? Хихихихи още 20 години така ще е.,Негативен,0.78,злорадство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Може би Филип Киркоров е нахален, мазен или служи на руските интереси. Факт е обаче, че говори български много добре. Има хора отишли по 5-10 години някъде в чужбина и когато се върнат говорят като Фабиан Нюрнбергер.",Неутрален,0.62,ирония,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Киркоров ще те купи и продаде и нашбе също,Негативен,0.82,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Друг път не помагай, Киркоров! Обеца на ухото да ти е!",Негативен,0.89,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Времето на ПП приключи. Ерата на Радев и братята руснаци сме сега.,Негативен,0.78,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
да не забравяме че не е чист руснак както се натяква в статията за хубаво за лошо не зная,Неутрален,0.62,несигурност,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Песента и организацията не са на Дара и нейната продуцентка това се знае със сигурност Дара е лицето на песента,но трябва да уважава тези , които са създали целия продукт",Негативен,0.62,неудовлетвореност,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Дойде най накрая нашето време. Времето е наше. Русия и Радев напред!,Позитивен,0.78,ентусиазъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Долно племе сме ние българите, лицемерно и завистливо и за това сме на дереджето което сме си заслужили.",Негативен,0.97,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Тая с църнатаа физиономия, ако още веднъж ми се появи на екрана, ще го счупя с чук!",Негативен,0.97,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Тая па за ква се взе? Мега неприятната песен,Негативен,0.92,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"добре че навремето ритонката одеше да друса сиисии по концертите му та тоя паллячо стана известен, иначе никой немаше и да е чул за неги",Негативен,0.87,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
СТАНА ПО-ГАДЕН ВРАГ НА БЪЛГАРИЯ И ОТ ТУРЦИЯ И ОТ МОНГОЛИЯ.....!!!!,Негативен,0.98,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Няма да забравя и комплексаршините на Мария Бакалова и Господинов,Горкия му връчиха награда споделена с някаква жена за превод , а той сеи зтъпани и взе да говори за бг азбуката като първолаче в мисленето.А то наградата за превод на английски.Нивото е потресаващо ниско и това са някакви комплекси дето се избиват.",Негативен,0.93,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"КИРКОРОВ Е КАТО ДА ВСИЧКИ ЖАЛКИ РУСОФИЛИ - ПРЕДАТЕЛИ НА БЪЛГАРИЯ, ПРОДАЛИ ДУШАТА СИ НА ДЯВОЛА ОТ АЗИЯ - ВЛАДИМИР ПУТИН......",Негативен,0.98,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Какво можеш да очакваш?,Неутрален,0.75,любопитство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Дара не спечели заради песента, а заради големите си бангаранги. Само някой с ориентацията на Киркоров не може да го повярва.",Негативен,0.85,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Тоя да си гледа приятелчетата от Ритон.,Негативен,0.78,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Дара мара колко пачки е гепила от БНТ за Евровизия - 600 000 лева суха пара :)))))),Негативен,0.72,сарказъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
тоя не беше ли молдовец?,Неутрален,0.65,любопитство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Този не е пил хпчетата си!,Негативен,0.78,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Браво , Дара ! Натрий му носа на този самохвалко !",Позитивен,0.82,одобрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Както и предвидих лека полека започват комплексарщините и простотията да доминират след всеки някакъв бг успех.Так беше в спорта и след сащ 94.Така ще е и след евровизия.Просто нивото на печелившите е ниско и каквото и да им дадете те са си просто диваци, които искат да го вдигнат на главата си като в Африканска пустиня.",Негативен,0.95,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Щом България 3 години нямаше пари да участва в Евровизия, а Киркоров е довел инвеститор, а Катя и Здравко от Ритон са в основата на тези срещи, как да не е успех и на Киркоров? Ами да беше си намерила Дара /или който и да е от кандидатите/ спонсор! Без пари нищо не става.",Неутрален,0.61,прагматизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Рашките обичат много да крадат... От тоалетни чинии до песни и чужди постижения..,Негативен,0.92,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Какво да е менюто в Бургас навън? Цаца, бира, пържени картофи със сирене и накрая баща й е обърнал и една ракия",Позитивен,0.72,удоволствие,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
Ами какво беше менюто? Или не се съобщава заради Сигурността?И дали Иво христов е участвал в организацията както при Дара?,Неутрален,0.62,любопитство,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"ееее, живи и здрави да сте, че ме подсетихте и за тая.",Позитивен,0.82,радост,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
е само тук или станата се е напълнола с оскотели колхозници?,Негативен,0.95,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"Дара, Мара, да са живи и здрави.",Позитивен,0.92,благопожелание,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
Има неколко розови серялчета ще я гледаме.,Позитивен,0.72,радост,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"Чет коментарите и си викам: ""Боже, кога ще затриеш окончателно това низко и мръсно племе???""",Негативен,0.97,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"Холивуд не я споменава, тия тук и веят вятър с Холивуд, кой с кого, какво празнува си е негова работа.",Негативен,0.72,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
Да и намерят някой римлянин за мъж от Меден рудник :))))),Позитивен,0.72,хумор,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"успешен човек в българия, който да не привлича хейта на родните лузъри",Негативен,0.82,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
Безработна в бг и принудена да слугува на американете.,Негативен,0.91,горчивина,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"И сега банан да й обелим , и консерва да й отворим ...олигофренска работа",Негативен,0.92,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"хахаха няма да забравя как Брат Пит я сравни с *** Мерилин Монро и тая му се хили щастлива, че я е забелязал.",Позитивен,0.62,забавление,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"определението ""холивудски филм"" не е гаранция за качество...повечето холивудски продукции са второразрядни и даже треторазрядни...гледах филма за Тръмп, в който участваше Бакалова...третостепенно, посредствено актьорство...но за България даже това е много...",Негативен,0.87,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
А ТИ СИ ОСЪЩЕСТВЕН РУСКИ АЗИАТСКИ БЪЛГАРОМРАЗЕЦ,Негативен,0.97,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
Тая е неусъществена треторазрядна статиска в най т.ъ.п.ия филм.,Негативен,0.97,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"Място на тази новина е в социалните мрежи, а не тук.",Негативен,0.72,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"Да е жива и здрава и всички покрай нея, но на тази ""новина"" мястото",Негативен,0.72,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"А дали си е донесла кървавата дамска превръзка, за да се похвали с нея???",Негативен,0.91,отвращение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
И едноокият е цар в група от слепци!,Негативен,0.72,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
Честит рожден ден,Позитивен,0.97,радост,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"Разхубавила се е. Вероятно се е пипнала тук таме, Няма лошо да е жива и здрава.",Позитивен,0.62,одобрение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"Коя беше тая, о да, дето мрази Съединените Щати и подиграва америка и ценностите на толерантност и уважение. Ясно, една дума: българче",Негативен,0.87,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
Коя беше тая?,Неутрален,0.65,любопитство,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
"а с кой да празнува, тръмп се върна на бел кон и ролята и малко и подкъси краченцата. и чич харви го набутаха в пандиза та не може да си изкара за роля. да е мислила, га беши димукрат ни рива.",Негативен,0.82,злорадство,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
много на сериозно започна да се взима!,Негативен,0.72,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723727-mariya-bakalova-praznuva-30-s-roditelite-si-v-burgas
