comment_text,article_url,article_title,comment_sentiment,comment_confidence,comment_dominant_emotion,article_title_sentiment,article_title_confidence,article_title_dominant_emotion,article_sentiment,article_confidence,article_dominant_emotion
"Рундьоооо,първо да беше казал България от какво има нужда,какво ще направиш ти за България.Това го интересува народа.",https://www.mediapool.bg/radev-sled-izbornata-pobeda-evropa-ima-nuzhda-ot-kritichno-mislene-i-dialog-s-rusiya-obnovena-news382506.html,Радев след изборната победа: Европа има нужда от критично мислене и диалог с Русия (обновена),Негативен,0.82,недоволство,Неутрален,0.9,спокойствие,Позитивен,0.9,радост
"Какъв диалог с хора, които като не им хареса нещо вадят оръжие и стрелят. Диалог да спрат да стрелят ли?",https://www.mediapool.bg/radev-sled-izbornata-pobeda-evropa-ima-nuzhda-ot-kritichno-mislene-i-dialog-s-rusiya-obnovena-news382506.html,Радев след изборната победа: Европа има нужда от критично мислене и диалог с Русия (обновена),Негативен,0.95,гняв,Неутрален,0.9,спокойствие,Позитивен,0.9,радост
"Диалогът с русия се изчерпва с “вървете на майната си, орки”. Всичко друго - излизаме с павета.",https://www.mediapool.bg/radev-sled-izbornata-pobeda-evropa-ima-nuzhda-ot-kritichno-mislene-i-dialog-s-rusiya-obnovena-news382506.html,Радев след изборната победа: Европа има нужда от критично мислене и диалог с Русия (обновена),Негативен,0.96,гняв,Неутрален,0.9,спокойствие,Позитивен,0.9,радост
Аз не храня надежди. Влиянието на Путин в държавите се основава на и минава през корупционни схеми и той няма да разреши на Радев да му ги унищожи тук в България.,https://www.mediapool.bg/radev-sled-izbornata-pobeda-evropa-ima-nuzhda-ot-kritichno-mislene-i-dialog-s-rusiya-obnovena-news382506.html,Радев след изборната победа: Европа има нужда от критично мислене и диалог с Русия (обновена),Негативен,0.92,песимизъм,Неутрален,0.9,спокойствие,Позитивен,0.9,радост
а от тоя милион една четвърт бивши гербави гласатели сега изгласуваха за радеф...,https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Негативен,0.68,пренебрежение,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
и ко либералдемократите дори не можаха да са първи и при губещите :D за капак и румбата няма нужда от тях! честито другари!!!!!,https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Негативен,0.86,злорадство,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Ти какво се радваш? Нали агитираше за 15? Как е от 26% на 11%?,https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Негативен,0.86,сарказъм,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Прав си, Гроб-дпс са с 40% надолу!",https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Позитивен,0.72,удовлетворение,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"След като в избирателните списъци има повече хора, отколкото живи българи ( включително под 18 годишни), няма как да видим близка избирателна активност до унгарската.",https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Негативен,0.82,разочарование,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"25% от предишните гласатели на герб . . . сега са гласували на льотчика! ;-) . . . Ха! сега! - живейте с това и се оправдавайте с ППДБ, герб-ави несретници . . .",https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Негативен,0.92,презрение,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Под половината избиратели са гласували.,https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Неутрален,0.86,неутралност,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Ти взе ли си копейките?,https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Негативен,0.72,презрение,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Сега една кукумявка по БТВ каза,че най-вероятно сме щели да имаме четирипартиен парламент :/ ПП/ДБ о_ткачалките още се надяват да управляват с Бойко и Свинята,а Радев да е опозиция :/ БСП, Възраждане и Радев били про руска ,е сега ви отнесоха с над 50% Какво още трябва да стане за да осъзнаете ,че не ставате :/",https://www.mediapool.bg/pochti-milion-dushi-poveche-glasuvaha-tozi-pat-po-aktivni-sa-i-v-chuzhbina-news382483.html,"Почти милион души повече гласуваха този път, по-активни са и в чужбина",Негативен,0.94,гняв,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Не можете и не ставате. След тия протести Вие не сте във състояние да спечелите изборите...Трябва нова дясна партия да се създаде СЕГА, с НОВИ хора. Лично аз приключвам с вас.",https://www.mediapool.bg/pp-db-balgarite-ostaviha-gerb-i-dps-v-minaloto-no-bitkata-s-modela-im-prodalzhava-news382515.html,"ПП-ДБ: Българите оставиха ГЕРБ и ДПС в миналото, но битката с модела им продължава",Негативен,0.96,разочарование,Негативен,0.85,решителност,Позитивен,0.85,решителност
"Първата груба и най - голяма грешка на ПП - ДБ беше влизането в т.н. сглобка с Гроб, когато загубиха повече от половината си избиратели,които така и не можаха да си върнат. Втората беше, че така и не си научиха урока, че кампания не се прави само с писанийца във Фейсбук и шатри в големите градове, а чрез постоянно обикаляне и на градове и села в цяла България и срещи с хората, което не видяхме. Третата - дълго време не беше взета ясна и категорична позиция против путлерофилщината на Гадев като …Прочети целия коментар заплаха за националната сигурност и се отговаряше обтекаемо по въпроса дали ще има сътрудничество с него. И ако продължат и в следващия парламент да говорят единствено за модела Свиня - Мутра, а мълчат за путлерофилщината на Гадев и връзките му с мафиотските кръгове, ще продължат да губят доверие.",https://www.mediapool.bg/pp-db-balgarite-ostaviha-gerb-i-dps-v-minaloto-no-bitkata-s-modela-im-prodalzhava-news382515.html,"ПП-ДБ: Българите оставиха ГЕРБ и ДПС в миналото, но битката с модела им продължава",Негативен,0.95,разочарование,Негативен,0.85,решителност,Позитивен,0.85,решителност
"Ни са излагай, ма! Много си зян с преценките. Вчера доди и грамна думата, бетер бх си. Ослушай се малко поне.",https://www.mediapool.bg/pp-db-balgarite-ostaviha-gerb-i-dps-v-minaloto-no-bitkata-s-modela-im-prodalzhava-news382515.html,"ПП-ДБ: Българите оставиха ГЕРБ и ДПС в миналото, но битката с модела им продължава",Негативен,0.92,раздразнение,Негативен,0.85,решителност,Позитивен,0.85,решителност
Аз не мога да си обясня тия проценти за ппдб при таквоз ръководство и мъгляви идеи. Само Божанов криво-ляво одобрявам.,https://www.mediapool.bg/pp-db-balgarite-ostaviha-gerb-i-dps-v-minaloto-no-bitkata-s-modela-im-prodalzhava-news382515.html,"ПП-ДБ: Българите оставиха ГЕРБ и ДПС в миналото, но битката с модела им продължава",Негативен,0.82,недоволство,Негативен,0.85,решителност,Позитивен,0.85,решителност
"Тия пък глупаци! Радев - Путин отиват на 45%, на тях все Боко и Пеевски им се привиждат!",https://www.mediapool.bg/pp-db-balgarite-ostaviha-gerb-i-dps-v-minaloto-no-bitkata-s-modela-im-prodalzhava-news382515.html,"ПП-ДБ: Българите оставиха ГЕРБ и ДПС в миналото, но битката с модела им продължава",Негативен,0.92,гняв,Негативен,0.85,решителност,Позитивен,0.85,решителност
бочко за ГЕРБ е много повече отколкото Нинова за БСП. Без бочко изобщо няма причина да има ГЕРБ. От самото си създаване това никога не е била организация с някакъв план за съществуване без и след бочко. А след тия избори изглежда няма и за кога... :),https://www.mediapool.bg/pp-db-balgarite-ostaviha-gerb-i-dps-v-minaloto-no-bitkata-s-modela-im-prodalzhava-news382515.html,"ПП-ДБ: Българите оставиха ГЕРБ и ДПС в миналото, но битката с модела им продължава",Негативен,0.82,ирония,Негативен,0.85,решителност,Позитивен,0.85,решителност
"Хайде да смятаме малко де. Ако не беше се ""включил"" Радев тези гласове щяха да са за ППДБ!",https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.72,раздразнение,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Продажните социолози, които вместо да де засрамят от манипулативните си прогнози, в които нищо не познаха, продължават да ръсят дебели лъжи.",https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.98,гняв,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Наистина тази статийка е голяма простотия.,https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.96,презрение,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Глупости на търкалета. Кой малоумник е писал това нещо? Как ПП-ДБ е ""основен донор"" като има приблизително същия процент гласували за ПП-ДБ, като на предишните избори, и на по-предишните?..",https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.96,гняв,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Сред техните поддръжници вероятно да. Това за тях е нещо хубаво и похвално.,https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Позитивен,0.86,одобрение,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Само след няколко месеца всички гласували за партенката ще си чукат главата с 2 камъка.н Стягайте се за преминаване към рубли,https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.92,гняв,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Е, тия проучвания се основават на анкетния въпрос за кого си гласувал на предишните избори. Достоверността на твърдението на респондентите е спорна.:))",https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.72,скептицизъм,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Колкото до основното твърдение в статията- има нужда да се уточни какво по-точно имат предвид ""тренд"" и други цоциолози, твърдейки че гласовете за Радев идват основно от ПП-ДБ. Може би, кого евентуално биха подкрепили тези избиратели ако Радев не се беше явил на изборите и ако въобще бяха отишли до секциите? Избирателите на Радев със сигурност не са значителна част от хората които гласивахме за ПП-ДБ на предишните избори. Това просто няма как да е математически вярно.",https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.64,скептицизъм,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Тези данни показват няколко неща. Първо, българите сме малък, но затова пък ИЗКЛЮЧИТЕЛНО прост народ. Второ, настъпваме отново и отново мотиката с надежда, че тоя път няма да боли толкова, което си е жив идиотизъм. Трето, когато напълниш листите си с мелези между руZкие нЭргъй и булгарские десари, не може да очаксваш повече (важи за ПП-ДБ). Цяло чудо е",https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.98,гняв,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Първо, почти всяко по-възрастно поколение няма особено високо мнение за качествата на новото. Второ, дори когато мнението е основателно, по-старите трябва да свикваме и да работим с наличния мат'реал, вместо да заемаме горда поза и ""да гледаме сеира"", най-малкото защото човек няма как да го наблюдава от достатъчно далеч ако е български гражданин. Трето, припознаването на Радев за ""спасител"" по нищо не се различава от предишни такива без учасието на днешните млади. Предишни …Прочети целия коментар спасители бяха т. нар. ""цар"", бодигардът му бивша мутра бочко, после славчовото недоразумение ИТН... Тях да не би по-умни хора да ги докараха на власт? Моите очаквания за радевия сбирщайн е да се представи като нещо средно от ""царя"", бочко, ИТН на славчо и тошко...",https://www.mediapool.bg/pp-db-e-osnovniyat-donor-na-glasove-za-radev-toi-privlicha-i-povecheto-gen-z-news382513.html,"ПП-ДБ е основният донор на гласове за Радев, той привлича и повечето Gen Z",Негативен,0.92,разочарование,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Кои бяха децата на Радев? Кой ревеше ""това е моят президент""? Бог да пази България!",https://www.mediapool.bg/borisov-pozdravi-radev-za-izbornata-pobeda-na-gerb-pozhela-tarpenie-news382512.html,"Борисов поздрави Радев за изборната победа, на ГЕРБ пожела търпение",Негативен,0.78,възмущение,Неутрален,0.9,спокойствие,Неутрален,0.85,спокойствие
"Ако Борисов не подаде оставка и не се оттегли от политиката, ще завлече ГЕРБ на дъното при БСП.",https://www.mediapool.bg/borisov-pozdravi-radev-za-izbornata-pobeda-na-gerb-pozhela-tarpenie-news382512.html,"Борисов поздрави Радев за изборната победа, на ГЕРБ пожела търпение",Негативен,0.92,недоволство,Неутрален,0.9,спокойствие,Неутрален,0.85,спокойствие
"""Господи помилуй!"", а?",https://www.mediapool.bg/borisov-pozdravi-radev-za-izbornata-pobeda-na-gerb-pozhela-tarpenie-news382512.html,"Борисов поздрави Радев за изборната победа, на ГЕРБ пожела търпение",Негативен,0.62,възмущение,Неутрален,0.9,спокойствие,Неутрален,0.85,спокойствие
"Ако нямаше купен и контролиран вот, ГЕРБ-НН заедно щяха да имат колкото ППДБ.",https://www.mediapool.bg/borisov-pozdravi-radev-za-izbornata-pobeda-na-gerb-pozhela-tarpenie-news382512.html,"Борисов поздрави Радев за изборната победа, на ГЕРБ пожела търпение",Негативен,0.86,разочарование,Неутрален,0.9,спокойствие,Неутрален,0.85,спокойствие
Борисов благодарял за всеки глас за ГЕРБ. Освен по евро има и благодарности!,https://www.mediapool.bg/borisov-pozdravi-radev-za-izbornata-pobeda-na-gerb-pozhela-tarpenie-news382512.html,"Борисов поздрави Радев за изборната победа, на ГЕРБ пожела търпение",Негативен,0.78,сарказъм,Неутрален,0.9,спокойствие,Неутрален,0.85,спокойствие
Свинската наглост е безкрайна понеже държи прокуратурата на синджир.,https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Негативен,0.95,гняв,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
"Ти,имал ли си някога куража да се противопоставиш на някой с пари и контакти бандит.Лигльо...",https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Негативен,0.95,гняв,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
"Снощи гледах пресконференцията на тия пътници.Уплаших се от Кандьо.Очите му се движеха странно,като на шизоф...,играеха на ляво на дясно кат на бесен пес.Спах лошо,преследваха ме цяла нощ.",https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Негативен,0.96,страх,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
Организирайте се и ги вкарвайте в затвора по най-бързия начин!,https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Негативен,0.88,гняв,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
"ПБ, ПП-ДБ трябва да благодарят лично на Дечев за свършената работа. За пръв път се назоваха париите, които купват. Преди това всички ги знаехме или позрахме. Днес това се доказва. Смели и прями хора. Поздравления.",https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Позитивен,0.9,възхищение,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
"Забравих да питам, данчо ментата влезе ли. Сигурно, щото все на баша го тургат, ценно ченге един вид. По туй ще ги познаете. .............................................................................................................................. Поздравявам медията, че тук няма цензура, а не винаги е било така. В ""гласове"" е селяндурска историйка, хем спазвам приличие, не попържам. Не им вървя по гайдата явно.",https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Негативен,0.78,раздразнение,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
"Аз съм притеснен, че руска реч все по-често се набива в ушите ни на улицата. Искаме да знаем колко са имотите на чужди граждани у нас, разбити по държави. Имам притеснения относно руснаци, турци и евреи. Все още не сме обявили държавата за разпродажба и ликвидация.",https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Негативен,0.92,притеснение,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
Язък дето бихте циганите ДПС си е пак с 8 и кусур процента!,https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Негативен,0.86,разочарование,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
Имеет си хас да не са,https://www.mediapool.bg/dps-novo-nachalo-sa-parventsi-po-signali-za-kupen-vot-news382511.html,"""ДПС-Ново начало"" са първенци по сигнали за купен вот",Негативен,0.62,раздразнение,Негативен,0.9,възмущение,Неутрален,0.95,спокойствие
Докога Андро-лудото ще ни обяснява какво точно е станало?,https://www.mediapool.bg/andrei-raichev-snimkata-s-putin-dade-gorivo-i-na-radev-i-na-pp-db-news382509.html,"Андрей Райчев: Снимката с Путин даде гориво и на Радев, и на ПП-ДБ",Негативен,0.86,раздразнение,Неутрален,0.9,спокойствие,Негативен,0.85,разочарование
"Рашисткото мекере и потомствен мафиот Андрюша Райчев, обслужващ по пълна програма масовия убиец Путлер е последният, чието мнение ме интересува.",https://www.mediapool.bg/andrei-raichev-snimkata-s-putin-dade-gorivo-i-na-radev-i-na-pp-db-news382509.html,"Андрей Райчев: Снимката с Путин даде гориво и на Радев, и на ПП-ДБ",Негативен,0.98,гняв,Неутрален,0.9,спокойствие,Негативен,0.85,разочарование
"Ами ако това удовлетворява народа български,браво.Ще си получат Путин,и всички благинки от тази снимка на гордият летец с Вовата.Честито на матряла.",https://www.mediapool.bg/andrei-raichev-snimkata-s-putin-dade-gorivo-i-na-radev-i-na-pp-db-news382509.html,"Андрей Райчев: Снимката с Путин даде гориво и на Радев, и на ПП-ДБ",Негативен,0.92,презрение,Неутрален,0.9,спокойствие,Негативен,0.85,разочарование
"Ма как може. Те уж патриоти. Аз приемам преселилите се по една или друга причина в Турция за наши съмишленици и надеждна гаранция за добросъседство. Без никакви катаклизми, напреки на всякакви злокобни ченгесарски предсказания.",https://www.mediapool.bg/dva-pati-po-malko-izbirateli-v-turtsiya-news382508.html,Два пъти по-малко избиратели в Турция,Позитивен,0.62,надежда,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Не ме разбирайте неправилно, и сега по програмата на ГРУ са дадени близо 48% от гласовете на българи, роми и пр. Обаче от изселниците вече няма нужда. Затова казвам, Нещасници. Другият термин е контингент хора с отпаднала необходимост.",https://www.mediapool.bg/dva-pati-po-malko-izbirateli-v-turtsiya-news382508.html,Два пъти по-малко избиратели в Турция,Негативен,0.87,презрение,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Горките нещастници. Докато гласуваха за Русия по програмата разработена от ГРУ, и секции в Туркие имаше, и автобуси до родните места, и материални стимули... А сега само опашки, разширени вени, проблеми с простатите... Нещастници...",https://www.mediapool.bg/dva-pati-po-malko-izbirateli-v-turtsiya-news382508.html,Два пъти по-малко избиратели в Турция,Негативен,0.96,презрение,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Не си разбрал коментара ми.Казвам че Рундьо може да завие на изток към Вовата.И тогава Вовата може да поиска помощ от Рундьо.Та,бг мъже може да ги привикат да се бият ЗА Вовата срещу Укрия.А това стане ли,няма спасении,повиквателната е закон за Русия.",https://www.mediapool.bg/valyat-signali-za-izborni-narusheniya-mvr-podgotvilo-iznenadi-za-kupuvachite-na-glasove-news382499.html,Валят сигнали за изборни нарушения. МВР подготвило изненади за купувачите на гласове,Негативен,0.86,тревога,Неутрален,0.8,напрежение,Негативен,0.95,възмущение
"Не са втори, а са четвърти",https://www.mediapool.bg/valyat-signali-za-izborni-narusheniya-mvr-podgotvilo-iznenadi-za-kupuvachite-na-glasove-news382499.html,Валят сигнали за изборни нарушения. МВР подготвило изненади за купувачите на гласове,Неутрален,0.78,неутралност,Неутрален,0.8,напрежение,Негативен,0.95,възмущение
"Много ми харесва една анонимна симпатяга, представящ се тук като Taоrmina... Буци няма да позволи българи да се бият на фронта в Украйна....хаа-ха... Все пак, сериозно - ако чуете, че българи се бият с москали, да знаете, че са виновни ПП-ДБ....",https://www.mediapool.bg/valyat-signali-za-izborni-narusheniya-mvr-podgotvilo-iznenadi-za-kupuvachite-na-glasove-news382499.html,Валят сигнали за изборни нарушения. МВР подготвило изненади за купувачите на гласове,Негативен,0.64,ирония,Неутрален,0.8,напрежение,Негативен,0.95,възмущение
Кукуригу!,https://www.mediapool.bg/valyat-signali-za-izborni-narusheniya-mvr-podgotvilo-iznenadi-za-kupuvachite-na-glasove-news382499.html,Валят сигнали за изборни нарушения. МВР подготвило изненади за купувачите на гласове,Неутрален,0.78,игривост,Неутрален,0.8,напрежение,Негативен,0.95,възмущение
"Най хубавото на последните няколко години е че маските паднаха, и като дойде време за сопата хората са ясни поименно!!!",https://www.mediapool.bg/valyat-signali-za-izborni-narusheniya-mvr-podgotvilo-iznenadi-za-kupuvachite-na-glasove-news382499.html,Валят сигнали за изборни нарушения. МВР подготвило изненади за купувачите на гласове,Негативен,0.87,гняв,Неутрален,0.8,напрежение,Негативен,0.95,възмущение
При 100 машини 1 процент е 1машина. При 1000 е 10. При 12000 колко.,https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Неутрален,0.95,любопитство,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Нека не сравняваме отказа на Германия за гласуване с машини с нашите проблеми.Хартиената бюлетина си е добре отработена далавера в годините...,https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Негативен,0.86,разочарование,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Преди 30 минути ходих до урните - опашка! За машините бяха повече хора. Който не му се чака пуска хартия. Около 10 минути отне като можеше да стане и за 8 ако бях пуснал хартиена, но реших да изчакам. От вида на урните съдя, че поне 200 човека вече са гласували, предполагам около 20%. Повечето секции бяха с опашки, въпреки че почти навсякъде вървеше по двама - един на машината и един на паравана... Явно този път ще има повече гласували и то вероятно поне 10% повече. Може и да се сбъднат прогнозите за скрит вот за Радев... И което е по радостното, няма да влязат маргиналните партийки... Повече работа, по-малко циркове...",https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Позитивен,0.82,радост,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Конституционния съд на Германия ЗАБРАНИ гласуването с машини . И с машини в Европа сега гласуват само неколко квартала в Брюксел . Та така .,https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Негативен,0.64,скептицизъм,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
С право ги е шубе хората! Ти видя ли кво направи Skynet ? Праща роботи убийци от бъдещето! И изстреля ядрения арсенал!,https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Негативен,0.92,страх,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Защо няма да гласуваш с машина? Тези машини ни ги купиха бате Бойко и Томето Дончев - аз много вярвам в тях.,https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Негативен,0.78,недоверие,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"За 42 сек. гласувах с машина. Гледам половината с хартия. Т.п и страх..лив народ. Близък приятел, нямал доверие на машините. Не познавам, го страх го е от тях, а иначе цял всяка сутрин 45 мин. чете простотиите в Гугъл. Желая ни резултаят над соченотия от соц агенциите. Важното е че не изневерих на себе си. Моите най- близки също.",https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Негативен,0.86,разочарование,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
"Ние гласуваме с асансьорни машини. Проблема е, че не всички блокове имат достатъчно етажи за можеш да си избереш правилния № на бюлетината.",https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Негативен,0.62,ирония,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Започнаха добре.До края на деня ще станат 30%.Никога няма да гласувам с машина.,https://www.mediapool.bg/nad-99-ot-mashinite-za-glasuvane-rabotyat-normalno-nyama-sriv-news382498.html,"Над 99% от машините за гласуване работят нормално, няма срив",Негативен,0.72,недоверие,Неутрален,0.9,спокойствие,Неутрален,0.95,спокойствие
Това е един много умен въпрос. КАК гласуваха? То за някои това е rocket science.,https://www.mediapool.bg/kak-glasuvaha-polititsite-v-izborniya-den-news382494.html,Как гласуваха политиците в изборния ден,Негативен,0.72,сарказъм,Неутрален,0.95,спокойствие,Неутрален,0.85,напрежение
"Мазник, към 17ч не се знае дали твоят Буда няма да лъска чепика на А. Василев:):):) Абсолютно равенство за герп и ПП-ДБ!",https://www.mediapool.bg/kak-glasuvaha-polititsite-v-izborniya-den-news382494.html,Как гласуваха политиците в изборния ден,Негативен,0.86,презрение,Неутрален,0.95,спокойствие,Неутрален,0.85,напрежение
