comment_text,article_url,article_title,comment_sentiment,comment_confidence,comment_dominant_emotion,article_title_sentiment,article_title_confidence,article_title_dominant_emotion,article_sentiment,article_confidence,article_dominant_emotion
"""Документът предвижда, макар и разделени в две групи, партньорите от доскорошната коалиция да сформират парламентарен съюз.""Пак сглобка, този път между ПП и ДБ.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.72,разочарование,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
А по шия. Много яко...,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Позитивен,0.82,възхищение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Разделението прави силата! Или май беше обратното?,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.72,ирония,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"След като катастрофират тежко на президентските избори наесен и още по-тежко на местните догодина, се надявам да изчезнат от политическата сцена. Аз съм твърдо десен човек, но след като медиите нарекоха тези леви палячовци ""демократична общност"", не искам да се отъждествявам с тях.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.97,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Да им се разделят процентите и да оттичат в канала където им е мястото,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.92,презрение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Знам че се повтарям, но мисля че трябва да се разделят на 37 отделни партии и всеки депутат да е партия:))) Така може всеки ден да има много новини за това дребно малцинство, всеки ден някой ще предлага нещо на друг депутат и ще крачи гордо с костюм насам натам:)))",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.82,ирония,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Разсглобка?!?,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Неутрален,0.62,изненада,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"КРЕТЕНИ! Вместо да си загърбят ЛИЧНИТЕ амбиции за сметка на общото благо те се карат вътре, помежду си! А Лойко и сФинкята хрупат пуканки и се забавляват с тях....КРЕТЕНИ!!",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.98,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Преди много години комунистите имаха лозунг: Два конгреса - една цел. Сега възникна подобен лозунг: Две партии - една цел. Както преди, така и сега към този лозунг се показваше (се показва) едно красиво изпълнение с пръсти - средният нагоре, а съседните свити. Абе, както комунистите утекоха в канала, така и пепетата, дебетата и вся остальная сволъч ще отиде, та няма да се води повече.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.96,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Поредната измишльотина на умнокрасивитеголоктическибезподобни!На другите избори при МЕЧ и Величие!,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.88,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Шефовете зимат по голема заплата.ИЗДРЕБНЯХА МНОГО ТИЯ НЕЩАСТНИЦИ,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.96,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Ако някой ме чете изобщо, за тези амбулантни търговци на политика, грешка нямам:))) Разделиха се, но малко, за да може Радев да бъде подпиран и подкрепян, а планктона да си мисли че са опозиция:))) Това са продавачи на бързи електорални кредити:))) Леви, които ще са десни:))) Това е типична НПО политика, която обърква и държи електората в лъжа. Никога власт за тези измамници.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.96,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Четем те, къци бареков",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.62,ирония,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"А синовете и внуците на агентите от ДС, към коя половина да минем? А педофилите от Петрохан? А рогоносеца?",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.92,презрение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Карай си таксито, не го мисли.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Неутрален,0.82,спокойствие,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"И така : колко джендура се побират на върха на една игла :) ?!Оскубете си перуките, келеши !И си подливайте вода един другиму пред Онези посолства :)",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.96,презрение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
доносничеството е особено престижен не0либерастко-джендурски спорт ;)и много доходоносен занаят !сега ще цъфне и ще върже ;)в 52 НС,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.92,презрение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Карай си таксито не го мисли,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Неутрален,0.72,спокойствие,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Важно е кой ще води прайда, кой ще носи знамето с дъгата и кой кофата с вазелина и баданарката...И като викне некой ""Вазелин!"", тичаш и мажеш обилно....",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.86,презрение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"ПП са доказани политически лицемери, начело с онова финансово недоразвито недоразумение А.Василев. С неоправданото си его окончателно ще заличи ДСБ-ДБ! Жалко.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.98,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
ако го постигне - може и паметник да му издигнем :)или поне няма да го споменаваме ;)до девето коляно :),https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Позитивен,0.72,закачливост,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Ду.давците за слаба България е наистина крайно време да бъдат заличени,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.92,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Така ще имат по двама във всяка комисия и двойни хонорари. Ще унищожат корупцията до корен,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.88,възмущение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Ще унищожат дедовия:))) накрая с два депутата пак ще носите от девет кладенеца вода, за да разкажете за големия успех:))) Дебили:)))",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.96,презрение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
пеноара е разгонен до полуда.......,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Неутрален,0.68,възбуда,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Повече няма да гласувам за вас. Пълни нещастници...,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.98,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Наистина си идиот че въобще си гласивал за тях,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.98,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Мен марксистите соросоиди само веднъж успяха да ме излъжат да гласувам за тях, Беше когато бяха Реформаторски Блок. Още тогава ги прозрях какви са и приключих с тях. Пълни мошеници. Десни били. Ала, бала. Истински леви другари. Нагли и безочливи до безобразие.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.98,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Че изобщо някога си гласувал за тях. То се знаеше че са мошеници още от жълтите павета,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.92,презрение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"ПП не са центриска, ТЕ СА ЛЯВА ПАРТИЯ с АСЕН вожд!",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.72,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
ша и вкара да гласуват бюджет СИЛНО ОРЕЗАН на здравната касаи ша пъкнат тези които ша са роят от ПБтогива да фръли КРЪПАТА като баче БО Эко банкянскио шЭбек,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.94,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Внимавайте кой ще бъде на цепката между двете. Да не се стигне пак до парапета,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.78,тревога,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"""дясното е затворено в едни 5-6% от избирателите, и то само в големите градове"" Градските марксисти били десни веее. Ти да видиш! Те вярно се мислят за десни завалийките. Толкова умствено изостанали, че не осъзнават че са леви макрсистки другари. ДБ по едно време даже беше вкоалиция със залените комунисти. Десни били. хахаах ПП пък били център. Ти да видиш. Лява патия била център.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.96,презрение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"че не са десни - не са !вйлючително и заради факта ,че патроните им в сащско - дИмУкратите , не са :)но дали са лява партия ?съмнително !по-скоро са Леваци!както и продажни, полукомпетентни , социопати и психопати, сексуално дезориентирани и въпбще Паплач, изповядваща евроатлантически ценности , нали ?",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.97,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Европедалите са леви, без значение от коя група се предсатвят, че са. Всички са едно соросидно болшевишко котило.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.96,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Стига с глупостите - десни, леви, център. Тия определения вече са толкова архаични. Ще се избият за кокала. ДБ са никой без ПП. ПП ги е страх, че ДБ ще им вземе топлите местенца из страната и местата в комисиите в НС.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.92,раздразнение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Кой са ПП за да предлагат, имаха възможност насраха се, другите също.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.95,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Разединението прави силата!,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.72,ирония,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"ПП изпълниха това за което бяха създадени - пълно мнозинство на кРадев и окончателното разбиване на демократичната общност в България! Хубаво се смеете с БСП, но освен, че вече няма социалистическа партия, няма и автентична десница. Останаха само някакви розови зомбита да гласуват за някаква тему версия на дясна партия. Не знам как още може да има хора да им се вързват на тия клоуни",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.98,гняв,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Партия Петрохан и Дее Бойко,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Неутрален,0.9,неутралност,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"2 групи ?Хайде, хаирлия да е!",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Позитивен,0.78,надежда,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"а после и три фракции, нали :) ?!",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Позитивен,0.62,закачливост,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"Времето, за разлика от парите, НЕ се НАТРУПВА. Ако се чувствате добре, НЕ се безпокойте, ще го ПРЕОДОЛЕЕТЕ. Никой НЕ бива да бъде ИЗКЛЮЧЕНИЕ. Ако се живее сред луди хора, ТРЯБВА да се научи КАКВО е лудост.Маймуната си остава маймуна, ДОРИ и да е ОБЛЕЧЕНА с костюм и вратовръзка. Учените глупаци са най-лошите ГЛУПАЦИ. Нищо на този свят НЕ може да се извърши без грешки, ЗАЩОТО глупаците са така изобретателни. С отстраняване на причината ИЗЧЕЗВА и следствието.Приятно ще бъде ТОЗИ миг, който НЕ ОЧАКВАШ. Хората повече ВЯРВАТ на очите си, отколкото на ушите си. Необходимостта НЕ ЗНАЕ закон. Брадата РАСТЕ, а главата нищо НЕ ЗНАЕ. Чест е не да попаднеш в рая, а да те ИЗГОНЯТ от ада.Там където има двоен стандарт, господар и роб - лидер и останалите, там ВИНАГИ има робство или фашизъм, а НЕ демокрация и свобода.",https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.82,разочарование,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
в канала бе...при ПростоБаце и МаминШиши,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Неутрален,0.72,неутралност,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"да прекарат Възраждане в сглобка с РадевнЭЭЭЭЭ ставаБачо Румен оди у синагоги и пали свещи на МЕН ОРАТА"" България осъжда остро терористичния акт на ""Хамас"" и застава категорично зад Израел. Това послание отправиха президента Румен Радев, председателя на НС Росен Желязков, вицепремиера Мария Габриел и и.ф. главен прокурор Борислав Сарафов, които се включиха в Молитва за мир в Софийската синагога. """,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Негативен,0.72,възмущение,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
Кокора знае ползите да има дупки за вход..,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz,ПП и ДБ се разделят на две групи в общ парламентарен съюз,Неутрален,0.72,спокойствие,Неутрален,0.95,спокойствие,Неутрален,0.9,спокойствие
"тази не е ли от снимките с пистолета, чекмеджето и пачките?смрад..",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.92,отвращение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Вкарване народа насила в еврозоната, без референдум, замяна на лева с евро с последващ скок на всички цени изядоха боковата кратуна и смачкаха гербавата му клика с наказателен вот за регресивните полезни идиоти на мунчо. Боко тиквата се самозабрави, реши че народа му е длъжен и държавата му е бащиния за което получи ритник. Същото ще сполети и мунчо ако ни тласка към руската кочина.",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.98,гняв,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Как, и е точно името ...ВАГИНА ли ??Ами, в устата ми прилича на нещо такова? xaxa",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Позитивен,0.68,забавление,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Баси отговора....той искал нещо ,ама той не му дал и сега си го връща.....клюкарките пред блока са вече с по-изискан стил на сплетните. СМЕтай кви кадри са в ГРОБ.",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.95,възмущение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"таа винаги и е влажно влАкното,Кой се дореди...... бие шапка в луната.",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.78,подигравка,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
Ох на батко,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Позитивен,0.62,умиление,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Ох на батко мъжкараната, грозничка",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.78,пренебрежение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Много готина и певезна пиарка,заслужава доста уважение,по всички етажи,но какво общо има тя с Арсов та Веждичката да я фули,сигурно всички са я клатили,а Веждичката отдавна е приключил въпроса със секса и сега фулу",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.78,презрение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
Поредната джукеса дето е заприличала на сменил пола си мъж (сори) ама е истина,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.98,презрение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
При толкова коментари нито един положителен - смятай за какъв човек става въпрос,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.95,презрение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
Тиквун Педофилиев си е избрал малка пиарка....!,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.95,гняв,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
Нещо пиарлъка не и върви. Най тъпата професия,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.96,презрение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Пак добре ,че в ГРОБ кур... са от женски род, щото в ПП са от мъжки. Справка бившия шеф на НАП.",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.96,презрение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
Тя участва в една по топла връзка.....,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Позитивен,0.72,нежност,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Тази колко са я вършали м""ладежи ГЕРБ"", като беше студентка...Сега я плющят ""стари ГЕРБ""!",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.95,презрение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Колкото по-бързо се спихне партия ГРОБ толкова по-убаво за РБ!Май забравихте Калина която бе шеф на едно министерство или агенция която раздаваше бая пари на земеделците.Та тая Калина е дъщеря на бившия шеф на софийската пожарна и личен приятел на Бойко.Тая същата бе завършила какво ли не , а се оказа без образование.Та кво се чудите цялата шайка гробари е такава.",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.96,гняв,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
Да живеят Джуките дето проституират за пари и кариера не само при гробарите...До това диридже ги докара правещия се отдавна на мачо банкенски мутрагеньо. Дано ги разсипе час по-скоро!,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.98,гняв,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
ВАГИНА КОЛЕВА,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Неутрален,0.62,неутралност,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Силиконовата джука да отговаря за себе си, не за Рашидов. Тя е напълно излишна в ГЕРБ. Мрадежите не бива да се делят на столични и на останалите в страната. Това е глупаво.Кой заповяда тази глупост?Тя твърди че Борисов заповядва. Какво иска да каже, че той я е поставил да дублира пиарите на ГЕРБ?",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.95,гняв,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
Красавица е! Браво на ГЕРБ- тук са номер едно!,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Позитивен,0.98,възхищение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
"Хубаво ги е навързала силиконката дипломите, но е по-добре да се реаризира дпугаде, ГЕРБ си имат ПиАр. Не бива да се дели този и друг ПиАр в столицата. Младежите и без нея щлще ги има, стига ГЕРБ да се очисти от силиконови джуки и надменни кипри.",https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata,"""Пиарката на раздора"" в ГЕРБ Ванина Колева: Не кадрувам в партията",Негативен,0.92,презрение,Неутрален,0.8,напрежение,Негативен,0.85,напрежение
