comment,sentiment,confidence,dominant_emotion,article_url
"ИДИОТИ! И ако някой не е разбрал, ИФИОТИ!!!! Поредната победа на червените ченгета и поредна демонстрация, че демократичните сили в Бъллгария са по-наивни от новородено и разделянето им е едно от най-лесните неща на света. ИДИОТИИИИИИ!!!!!!",Негативен,0.99,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Те се явяват на изборите като коалиция. С обща листа, с общ изборен резултат и общи депутати. В влизат в парламента като едно цяло. И не би трябвало да могат да се делят в нс, след като на изборите са били заедно. Просто защото, по най тъпата логика, ако и на изборите бяха разделени, можеше нито една от партиите, да не прескочи 4 процента. Ако зависише от мен, щях да изгоня и две парламентарни групи, защо разделени, те нямат място там. И това знаете бе е прецедент, много пъти се е случвало, и прецакани са отново избирателите, без значение на коя партия",Негативен,0.91,възмущение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"да не им е първия педалски номер? Да казаха преди избороте тогава, че ще раздават България на укрите?!После се видя кви са отрепки",Негативен,0.97,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Добре е да се разделят сега. Имат 4 години напред - да се захващат за работа и да тичат из страната. Че като гледам, освен да седят пред смартфоните - друго не пипват. Мирно и тихо всеки да си заеме нишата и лека полека да я разширява. Като гледам и Денков колко е ""харизматичен"", пък за Асен да не говорим - такава национална партия ще изградят, че не се знае само на коя ""нация"" ще да е!!!",Негативен,0.82,пренебрежение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"момчета, че активно спомогнахте за изпълнението на план ''Голгота"".Чао сте.",Негативен,0.82,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Вървите по пътя на сДС........Честито на ""вярващите"" в дясното........",Негативен,0.82,сарказъм,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Освен, че следват пътя на СДС, нищо дясно няма в тия розови чеда на БКП фунционери.",Негативен,0.92,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Огромна грешка,Негативен,0.92,разочарование,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Не ни занимавайте с глупости, циркаджии!",Негативен,0.97,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Циреят се спука.Жълтата гной изтече в канала.Аз съм щастлив и доволен.,Позитивен,0.72,облекчение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Абе,в случай че ПБ се реорганизира на10 групи по 13 апостоли, плюс един необвързан,колко зам-председателски места ще имат ?!А иначе могат да се обединят в САЩ-Съединени Алтернативни Щастливци.",Негативен,0.76,сарказъм,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Все едно сме 2001.,Неутрален,0.55,носталгия,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Не ни занимавайте със семейните си скандали.,Негативен,0.82,раздразнение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"По други сайтове вече пише, че сцепването е факт. И то жълтопаветни сайтове.Да им е честито.",Негативен,0.78,ирония,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"В България - дясното е 2-3 процента, това е истината, никога не е имало силно дясно",Негативен,0.62,разочарование,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Питам - колко трябва да си тъ* за да гласуваш за тези воден от маймунясали инфлуенсъри ?,Негативен,0.97,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"И сега какво: Битият и пребит Пеевски трета парламентарна сила? После ПП и тримата вождове на ДБ! Копейкин и той има повече мандати от Иво, Божо и Танас! Хахаха",Негативен,0.72,подигравка,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Поредните циркове за пред хората.Цялата работа е,че с две групи ще имат двама зам. председатели на НС,защото и за този пост щяха да се избият.Иначе пак ще си гласуват заедно за тяхните си далавери.Иначе не мога да разбера как ДБ има очи да обявява на избирателите си,че ПП е сродна до тях партия след като и Денков официално обяви,че те нямат допирни точки в идеология,т.е. директно си каза,че те не могат да бъдат една партия,защото ПП е центристка,но ляво центристка,а в дясно били само 5-6 % от хората,които всъщност подкрепят ДБ.Е,как тогава Божанов и Мирчев ще обяснят как ДБ,ако са десни се съюзяват с ляво центристи и какво общо имат те за да бъдат заедно на избори.При тези хора винаги има нещо много объркано,много сбъркано.",Негативен,0.93,разочарование,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Е динственото, което не е сбъркано при тях е КЕЛЕПИРА........Заплтки депутатски и други благинки, пък ""избирателите"" кучета ги яли.......Аз не съм гласувал за ДВЕ парламентарни групи, а за една. Това не е ли вид ИЗМАМА???",Негативен,0.97,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Тоест, ти си гласувал за тях?!?!?!...",Негативен,0.72,изненада,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Кокорчо е човек на Пеевски, затова разцепи коалицията ППДБ.",Негативен,0.82,недоверие,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Пак ли Пеевски ви е виновен бе жълтопаветна сволач , а ?А Путин не е ли замесен ?",Негативен,0.97,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
ПедофилПенделяците и ДеБилите искат колкото може повече да се налапат по комисии и ръководни постове из парламента. Дано им приседнат народните пари на тия измекяри,Негативен,0.98,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Какво значи, че в момента текат дебати? Асен им е казал, че не ги иска, ДеБъ се унижават и му се молят ли? Левият Асен си свърши работата - докара путинист да управлява еднилично! Използва ДеБъ за постигане на целта, и сега вече не му трябват! През цялото време, докато са в коалиция, Асен не е спирал да ги мачка и унижава, и те все му се предлагаха ….. После що нямали избиратели …",Негативен,0.95,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
ПП само ги използват другите. Ако не са другите ПП умират прави.,Негативен,0.82,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
А във всяка група да се разделят на по няколко подгрупи,Неутрален,0.9,спокойствие,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Като деца се шегувахме, ""ха наляво, ха на дясно, право във лааайното прясно"". И тези отиват натам, и всички идиоти, гласували за тях",Негативен,0.95,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Откакто ПП бе овладяна еднолично от Двойногушието Василев (известен още като Розовото Прасенце или Необратното А), цялата им партия върви стремглаво надолу.ПП е новото БСП, Двойногушието е новата Нинова.Всичко в името на държавната хранилка, нищо в името на народа!",Негативен,0.97,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Ех, няма да ми стигнат пуканките...",Позитивен,0.72,радостно очакване,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"предлагам да отчетем и положителното в тази драма на драгкуинс и драгкингс :)щото име и нещо много позитивно - скоро ще сме с два сащисани политически проекта по-малко !или поне няма да заразяват пространството вътре в НС с ценностите си :)и още нещо нещо много положително - без да се налага Ние да си цапаме ръцете !наслука , не0либерасто-джендури, ПеПерасто-ДеБили :)",Позитивен,0.62,злорадство,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Тез ако продължават така, на следващите избори ще са под чертата. И малкото останали интелигентни хора, които ги подкрепят ще се разочароват. Какви са тия простотии бе.... Ще са разделят пък после ще са събират в пбщ съюз.... Не мога да им фана логиката. Няма го вече дясното. Не могат да направят едно силно дясно обединение. Останаха само русофили и корумпирана сган.",Негативен,0.95,разочарование,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Не бих нарелъл хората, които ги подкрепят интелигентни, но айде мо е само леко да се позаблудили. За съжаление повечето са мега тъпи нефелници с голямо его и ниско осъзнаване. Тези клоуни ги работят както си искат.",Негативен,0.97,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Имало едно време един велик български драматур-Станислав Стратиев.В пиесата му „Балкански синдром“ (1987) великолепно са описаниопитите да се запази заработеното с тежък, непосилен труди евентуално да се преумножи.Та и тези се опитват да имат два пъти повече места в парламентарнатахранилка.Отделно дето действа закона за множенето на безмислената бюрокрацияи дебелото подчертаване на нейната незаменимост, уникалност и полезност",Негативен,0.82,сарказъм,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"""Документът предвижда, макар и разделени в две групи, партньорите от доскорошната коалиция да сформират парламентарен съюз.""Пак сглобка, този път между ПП и ДБ.",Негативен,0.72,неодобрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
А по шия. Много яко...,Негативен,0.72,пренебрежение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Разделението прави силата! Или май беше обратното?,Неутрален,0.62,ирония,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"След като катастрофират тежко на президентските избори наесен и още по-тежко на местните догодина, се надявам да изчезнат от политическата сцена. Аз съм твърдо десен човек, но след като медиите нарекоха тези леви палячовци ""демократична общност"", не искам да се отъждествявам с тях.",Негативен,0.93,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Да им се разделят процентите и да оттичат в канала където им е мястото,Негативен,0.91,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Знам че се повтарям, но мисля че трябва да се разделят на 37 отделни партии и всеки депутат да е партия:))) Така може всеки ден да има много новини за това дребно малцинство, всеки ден някой ще предлага нещо на друг депутат и ще крачи гордо с костюм насам натам:)))",Негативен,0.82,сарказъм,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Разсглобка?!?,Негативен,0.72,раздразнение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"КРЕТЕНИ! Вместо да си загърбят ЛИЧНИТЕ амбиции за сметка на общото благо те се карат вътре, помежду си! А Лойко и сФинкята хрупат пуканки и се забавляват с тях....КРЕТЕНИ!!",Негативен,0.98,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Преди много години комунистите имаха лозунг: Два конгреса - една цел. Сега възникна подобен лозунг: Две партии - една цел. Както преди, така и сега към този лозунг се показваше (се показва) едно красиво изпълнение с пръсти - средният нагоре, а съседните свити. Абе, както комунистите утекоха в канала, така и пепетата, дебетата и вся остальная сволъч ще отиде, та няма да се води повече.",Негативен,0.91,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Поредната измишльотина на умнокрасивитеголоктическибезподобни!На другите избори при МЕЧ и Величие!,Негативен,0.91,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Шефовете зимат по голема заплата.ИЗДРЕБНЯХА МНОГО ТИЯ НЕЩАСТНИЦИ,Негативен,0.93,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Ако някой ме чете изобщо, за тези амбулантни търговци на политика, грешка нямам:))) Разделиха се, но малко, за да може Радев да бъде подпиран и подкрепян, а планктона да си мисли че са опозиция:))) Това са продавачи на бързи електорални кредити:))) Леви, които ще са десни:))) Това е типична НПО политика, която обърква и държи електората в лъжа. Никога власт за тези измамници.",Негативен,0.97,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Четем те, къци бареков",Неутрален,0.5,неутралност,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"А синовете и внуците на агентите от ДС, към коя половина да минем? А педофилите от Петрохан? А рогоносеца?",Негативен,0.91,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Карай си таксито, не го мисли.",Неутрален,0.65,спокойствие,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"И така : колко джендура се побират на върха на една игла :) ?!Оскубете си перуките, келеши !И си подливайте вода един другиму пред Онези посолства :)",Негативен,0.82,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
доносничеството е особено престижен не0либерастко-джендурски спорт ;)и много доходоносен занаят !сега ще цъфне и ще върже ;)в 52 НС,Негативен,0.82,сарказъм,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Карай си таксито не го мисли,Неутрален,0.65,спокойствие,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Важно е кой ще води прайда, кой ще носи знамето с дъгата и кой кофата с вазелина и баданарката...И като викне некой ""Вазелин!"", тичаш и мажеш обилно....",Негативен,0.82,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"ПП са доказани политически лицемери, начело с онова финансово недоразвито недоразумение А.Василев. С неоправданото си его окончателно ще заличи ДСБ-ДБ! Жалко.",Негативен,0.97,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
ако го постигне - може и паметник да му издигнем :)или поне няма да го споменаваме ;)до девето коляно :),Позитивен,0.72,хумор,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Ду.давците за слаба България е наистина крайно време да бъдат заличени,Негативен,0.87,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Така ще имат по двама във всяка комисия и двойни хонорари. Ще унищожат корупцията до корен,Негативен,0.91,сарказъм,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Ще унищожат дедовия:))) накрая с два депутата пак ще носите от девет кладенеца вода, за да разкажете за големия успех:))) Дебили:)))",Негативен,0.95,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
пеноара е разгонен до полуда.......,Негативен,0.72,разочарование,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Повече няма да гласувам за вас. Пълни нещастници...,Негативен,0.98,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Наистина си идиот че въобще си гласивал за тях,Негативен,0.97,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Мен марксистите соросоиди само веднъж успяха да ме излъжат да гласувам за тях, Беше когато бяха Реформаторски Блок. Още тогава ги прозрях какви са и приключих с тях. Пълни мошеници. Десни били. Ала, бала. Истински леви другари. Нагли и безочливи до безобразие.",Негативен,0.97,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Че изобщо някога си гласувал за тях. То се знаеше че са мошеници още от жълтите павета,Негативен,0.93,разочарование,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"ПП не са центриска, ТЕ СА ЛЯВА ПАРТИЯ с АСЕН вожд!",Негативен,0.82,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
ша и вкара да гласуват бюджет СИЛНО ОРЕЗАН на здравната касаи ша пъкнат тези които ша са роят от ПБтогива да фръли КРЪПАТА като баче БО Эко банкянскио шЭбек,Негативен,0.82,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Внимавайте кой ще бъде на цепката между двете. Да не се стигне пак до парапета,Негативен,0.82,тревога,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"""дясното е затворено в едни 5-6% от избирателите, и то само в големите градове"" Градските марксисти били десни веее. Ти да видиш! Те вярно се мислят за десни завалийките. Толкова умствено изостанали, че не осъзнават че са леви макрсистки другари. ДБ по едно време даже беше вкоалиция със залените комунисти. Десни били. хахаах ПП пък били център. Ти да видиш. Лява патия била център.",Негативен,0.95,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"че не са десни - не са !вйлючително и заради факта ,че патроните им в сащско - дИмУкратите , не са :)но дали са лява партия ?съмнително !по-скоро са Леваци!както и продажни, полукомпетентни , социопати и психопати, сексуално дезориентирани и въпбще Паплач, изповядваща евроатлантически ценности , нали ?",Негативен,0.95,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Европедалите са леви, без значение от коя група се предсатвят, че са. Всички са едно соросидно болшевишко котило.",Негативен,0.97,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Стига с глупостите - десни, леви, център. Тия определения вече са толкова архаични. Ще се избият за кокала. ДБ са никой без ПП. ПП ги е страх, че ДБ ще им вземе топлите местенца из страната и местата в комисиите в НС.",Негативен,0.91,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Кой са ПП за да предлагат, имаха възможност насраха се, другите също.",Негативен,0.95,презрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Разединението прави силата!,Негативен,0.62,провокация,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"ПП изпълниха това за което бяха създадени - пълно мнозинство на кРадев и окончателното разбиване на демократичната общност в България! Хубаво се смеете с БСП, но освен, че вече няма социалистическа партия, няма и автентична десница. Останаха само някакви розови зомбита да гласуват за някаква тему версия на дясна партия. Не знам как още може да има хора да им се вързват на тия клоуни",Негативен,0.97,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Партия Петрохан и Дее Бойко,Неутрален,0.55,спокойствие,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"2 групи ?Хайде, хаирлия да е!",Позитивен,0.72,одобрение,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"а после и три фракции, нали :) ?!",Позитивен,0.62,ирония,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Времето, за разлика от парите, НЕ се НАТРУПВА. Ако се чувствате добре, НЕ се безпокойте, ще го ПРЕОДОЛЕЕТЕ. Никой НЕ бива да бъде ИЗКЛЮЧЕНИЕ. Ако се живее сред луди хора, ТРЯБВА да се научи КАКВО е лудост.Маймуната си остава маймуна, ДОРИ и да е ОБЛЕЧЕНА с костюм и вратовръзка. Учените глупаци са най-лошите ГЛУПАЦИ. Нищо на този свят НЕ може да се извърши без грешки, ЗАЩОТО глупаците са така изобретателни. С отстраняване на причината ИЗЧЕЗВА и следствието.Приятно ще бъде ТОЗИ миг, който НЕ ОЧАКВАШ. Хората повече ВЯРВАТ на очите си, отколкото на ушите си. Необходимостта НЕ ЗНАЕ закон. Брадата РАСТЕ, а главата нищо НЕ ЗНАЕ. Чест е не да попаднеш в рая, а да те ИЗГОНЯТ от ада.Там където има двоен стандарт, господар и роб - лидер и останалите, там ВИНАГИ има робство или фашизъм, а НЕ демокрация и свобода.",Негативен,0.72,критичност,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
в канала бе...при ПростоБаце и МаминШиши,Неутрален,0.55,спокойствие,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"да прекарат Възраждане в сглобка с РадевнЭЭЭЭЭ ставаБачо Румен оди у синагоги и пали свещи на МЕН ОРАТА"" България осъжда остро терористичния акт на ""Хамас"" и застава категорично зад Израел. Това послание отправиха президента Румен Радев, председателя на НС Росен Желязков, вицепремиера Мария Габриел и и.ф. главен прокурор Борислав Сарафов, които се включиха в Молитва за мир в Софийската синагога. """,Негативен,0.72,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
Кокора знае ползите да има дупки за вход..,Неутрален,0.5,спокойствие,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"тази не е ли от снимките с пистолета, чекмеджето и пачките?смрад..",Негативен,0.92,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
"Вкарване народа насила в еврозоната, без референдум, замяна на лева с евро с последващ скок на всички цени изядоха боковата кратуна и смачкаха гербавата му клика с наказателен вот за регресивните полезни идиоти на мунчо. Боко тиквата се самозабрави, реши че народа му е длъжен и държавата му е бащиния за което получи ритник. Същото ще сполети и мунчо ако ни тласка към руската кочина.",Негативен,0.97,гняв,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
"Как, и е точно името ...ВАГИНА ли ??Ами, в устата ми прилича на нещо такова? xaxa",Негативен,0.62,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
"Баси отговора....той искал нещо ,ама той не му дал и сега си го връща.....клюкарките пред блока са вече с по-изискан стил на сплетните. СМЕтай кви кадри са в ГРОБ.",Негативен,0.82,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
"таа винаги и е влажно влАкното,Кой се дореди...... бие шапка в луната.",Негативен,0.72,раздразнение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
Ох на батко,Неутрален,0.45,съчувствие,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
"Ох на батко мъжкараната, грозничка",Негативен,0.78,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
"Много готина и певезна пиарка,заслужава доста уважение,по всички етажи,но какво общо има тя с Арсов та Веждичката да я фули,сигурно всички са я клатили,а Веждичката отдавна е приключил въпроса със секса и сега фулу",Негативен,0.78,пренебрежение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
Поредната джукеса дето е заприличала на сменил пола си мъж (сори) ама е истина,Негативен,0.87,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
При толкова коментари нито един положителен - смятай за какъв човек става въпрос,Негативен,0.92,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
Тиквун Педофилиев си е избрал малка пиарка....!,Негативен,0.91,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
Нещо пиарлъка не и върви. Най тъпата професия,Негативен,0.92,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
"Пак добре ,че в ГРОБ кур... са от женски род, щото в ПП са от мъжки. Справка бившия шеф на НАП.",Негативен,0.91,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
Тя участва в една по топла връзка.....,Позитивен,0.62,топлота,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
"Тази колко са я вършали м""ладежи ГЕРБ"", като беше студентка...Сега я плющят ""стари ГЕРБ""!",Негативен,0.87,презрение,https://dnes.dir.bg/politika/piarkata-na-razdora-v-gerb-vanina-koleva-ne-kadruvam-v-partiyata
