comment,sentiment,confidence,dominant_emotion,article_url
До: анонимен вашият копейкин ще вземе власта ама на албанския празник с тия изкривени от совата коефициенти,Негативен,0.9,пренебрежение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"До: анонименАми има .и някой да не знае че в.труд е с прокремъ.ска ориентация и как ще изкара моментите нагласи на избирателите.Миналата седмица агенцията на червения колю даде даже по реални резултати.Радев бе със 27% герб със 23.6, възраждане на копейкин около 6%.Борбата за първото место ще е между Герб и радев ,а жестока бо.ба за третото място е между дпс и ппдб",Негативен,0.85,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Центаджиите плачат, но Възраждане ще вземе властта",Позитивен,0.85,злорадство,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Радев втори, ППДБ четвърти - АМИН!",Позитивен,0.9,радост,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Прогнозните резултати на сова харис за изборите са на Митрофанова, която активно работи за мероприятието ""Радев"" на Москва. По точно Радев да ни върне страната в евразия под ботуша на москва, да сме им пета колона. ПП-ДБ нямат нищо общо с Радев. Той създаде групировка. За разлика от русофила,Радев, то ПП-ДБте са Евроатлантици за Европейски път на развитие на страната.",Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Посоченият от руските разузнавателни служби за президент Радев показва грубо политическо суеверно русофилство, умишлено го култивирано сред народните маси; политически юмрук, вървенето и воюването под което неизбежно води към предателство и национална катастрофа. С русофилството си Радев с безогледно дипломанстване с руската дипломация (с Митрофанофа ) неизбежно и фатално прави от България едно сляпо и послушно оръдие в ръцете на руската завоевателна политика на Балканите.",Негативен,0.98,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Само при ДПС- шиши,процентите са грешни,едва ли ще събере и 1 %",Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Щом дават 11% на Промяната , значи Радев, Бойко и Дилян имат 89%. Оставили са 11% за да има кого да бият в парламента.",Негативен,0.9,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Като видиш кой им е поръчител на поучването,става ясно как са го натъкмили.",Негативен,0.95,недоверие,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Щом дават 34 близо процента за Радев значи за около и над 40 . Пеперазите ще имат 7-8 процента .,Негативен,0.85,пренебрежение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Тази страна няма бъдеще с това племе.,Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"До: 287 И аз не познавам слабо-умни дето ще гласуват за ПП-растите, ама на - виж колко процента са си купили от Совите.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Това като се отчита 3 гласа за всяка машинна бюлетина за Радев ли? Манипулирахте ли вече машините??,Негативен,0.95,подозрение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Значи така, 8 годишно безразделно Радево ляво управление, народа се мъчи и плаче за нормално дясно управление, навсякъде по света избират ВСЕ десни, само в България обратното.... А бе, ЗАЩО не си го заврете от...",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
А уж совата е мъдра птица,Негативен,0.85,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"До: 266 1) НИКОй не те е спрял да си купиш еднопосочен билет и да заминават при някой спонсор (примерно Сорос младши) или да направиш изследване за местоположението на руския кораб. 2) Това, че някой мисли с главата си, а не с опорките от разни новинарски емисии, означава само, че колкото по-бързо освободиш терена от присъствието си- толкова по добре.",Негативен,0.95,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Ох, как ще плачете на 19-ти, само потривам ръце.",Негативен,0.95,злорадство,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Това сред електората на БСП ли е?,Неутрален,0.85,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Колкото повече Радевци се излагат драматично, толкова повече рейтинга им се вдига.... Вие за балами ли ни вземате?",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Ама може ли, нали Труд взе ясна линия в посока Масква, може ли проекта на генерал Решетников да не спечели?",Негативен,0.85,ирония,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Агенцията се е ПРОДАЛА, а Труд и Блъсков са корупционери. Какво ли не правят за пари.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Ха тъкмо за празниците, да ни развали настроението, мрси.",Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Това някаква деветоаприлска шега ли е?,Негативен,0.85,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Сменили сте местата на ГЕРБ и Прогресивна (Регресивна) България, нали?",Негативен,0.85,сарказъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Лъжливата сова я знаем, а кой е Харис?!",Негативен,0.9,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Лакмуса е БСП,щом пишат че влиза нещата са фалшиви.Кой ще гласува за БСП и защо?",Негативен,0.9,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"На тези социолози колко им плащат, за да намаляват процентите за Радев? Трима от четирима одобряват Радев, но не е ясно колко от тях ще гласуват. За ГЕРБ и СДС отдавна никой не гласува, освен техните членове и семействата им откраднали стотици милиарди след 1989 година.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Мечтата на българският русофил е да стане руски крепостник!,Негативен,0.95,сарказъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Сава Харис е магистрална труженичка, за парип прави всякакви мошенгии!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Хахахааааа, ще се спукам от смях. :)))))))))) Сова харис - Червен Колю :)))))))))) Винаги предрича победа на БСП :))))) До сега нищо не е познал. Аре чао, че заминавам на тежка софра в Родопите.",Позитивен,0.85,радост,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Дано Възраждане да е първа политическа сила,Позитивен,0.85,надежда,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Хм, това не може да е вярно.",Неутрален,0.85,съмнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Совите не са това което са. Няма на всеки километър подкрепящ Радев. Защо ни будалкате? Аз работя с екип от 36 човека. Само един има където още се чуди дали да се довери на Радев и то заради Украйна.,Негативен,0.85,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Казах, че ще гласувам за Радев и си го по Пам с платения социолог",Негативен,0.85,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Още ще върви пропагандата.Със всеки ден вдигат процента за Радев за сметка на двамата престъпника от герб и нн ,които дръпнаха парите авансово за мантинели,магистрали,кетъринг за училища и градини и подобни,които ние реално плащаме с данъците си. а в момента с нашите пари те ще купуват ромски гласове",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Чудя им се на тая сова що дават толкова малко проценти на фърчилото като са лапнали толкова голяма сума ще им се скара. Поне можеше 50 процента да им дадат нищо на следващите през есента ще се поправят.,Негативен,0.85,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Радев, ГЕРБ и ДПС заедно ще успеят да спрат кражбите.",Позитивен,0.85,надежда,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"BG-русофилите прекарват ежедневието си в създадени от американски платформи като Ф/Б (както и самия интернет, впрочем), но иначе много обичат да русофилстват, гушнати от удобствата на западния свят. Един предмет нямат у дома създаден от колхозниците, камо ли дреха, книга или кола, но иначе пак русофилстваме активно и мечтаем за евразийския колхозен рай. Ама си предпочитаме лошата Европа.",Негативен,0.95,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Не 33,5 %, а НАД 99,5 % е подкрепата за другаря Радев.",Негативен,0.85,сарказъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Над 500 милиона евро вече са събрани от купувачите на гласове.А нали знаем кои най-много винаги купуват?,Негативен,0.9,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Супер, първите две сили да направят правителство и да почват да борят олигархията :-)",Позитивен,0.85,радост,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
ППДБ са антибългарска партия,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Българският русофил винаги ми е бил интересен като психическо устройство. Що за чувство за самоунижение, подчинение, що за липса за идентичност, самоопределеност и свобода имат тези хора. Как стремглаво се втурват да защитават една очевидно тоталитарна, корумпирана, антидемократична империя, винаги работила против българския национален интерес, само и само да се почувстват значими, да покажат робска преданост.",Негативен,0.98,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Рашаните пишат на нашата кирилица. Ние сме им дали букви да пишат и четат. Арогантни, агресивни и нагли. Ние сме ги направили хора. Но от сифилистика Ленин оскотяха. След втората световна война им се вдигна самочувствието на вечни ""пабедители"". ""Пабедители"" с помоща на Запада, а и всичките им главатари имат имоти в Европа и изучават децата си в скъпарски западни колежи, а 'пабедителите още живеят в комуналки и ходят във външни тоалетни. К.пейкин и русофилите да заминават за Масква. Кой ги спира?",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"До: инж. павел павлов Павле, отивай при приятеля си ****кин, но си вземи кофа с вазелин, че неговите солдати много са загоряли в землянките, не смеят да си покажат кратуните да не ги удари украински дрон.",Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"До: До 254.... Не энам кво е эавършил yшaтия, ама като Бойко не може да фовори. Спокойна и народна реч, без отбягване на въпроси. Кога твоя отличник ще се яви на дебатите, на кръстосани въпроси да му чуем отличията",Негативен,0.85,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Лъжа и измама са тия скалъппени данни,Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Совата лапнала 20 000 евра и снесла следния резултат.Толкова голямо количество прости ,обаче няма",Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"За Росен Миленов ще гласуват мн хора,но не мъцват за това.Бюлетина 10,За партия Нация с 18 и Възраждане с 10 това са партиите",Позитивен,0.85,увереност,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"До: До 261да не си му майка, че го защитаваш, има доста хора със средно образование, които са преуспяли милионери",Негативен,0.85,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Радев е завършил математическа гимназия с отличие.След това военна академия с инженерна специалност.После завърша американската школа ""Максуел""с отличие и има звезда на алеята на славата.Явно,според теб,да си пожарникар е по престижно(иначе с уважение към професията,ама който си я изпълнява).",Негативен,0.85,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"забелязва се масово купуване на вазелин от хора поддържащи радев , след изборите ще си изберат позата",Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"тези статистики целят да ни откажат да гласуваме ли като ни натрапват кой щял да спечели? искат да ни кажат, че както и да гласуваме, боташа ще е премиерин, а мафията мнозинството в НС?",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Пак гласятнещо с патерица сияние то е ясно ама ,няма да го бъде",Негативен,0.85,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Абе,папагал,престани да повтаряш едни и същи глупости,че вече ни втръсна.",Негативен,0.95,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Борисов е пpocт, ама Радев е 200ста пъти по пpocт...щото е военен",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"За Пълен Потрес ще гласуват само някакви напълно заблудени разносвачи на пица и офисен планктон, дето си мислят, че е много ""Куул"" да си лилав...Нормалните хора отдавна отписахме тези продажни от.па. дъци...",Негативен,1.0,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Боташ, шарлатани, Гюро- това са заслугите на радев за България",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"А пък ""приятелят""на Боко,Тръмп е на 78 и всички сме свидетели на лудостта му.",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
гласувайте за Радев щом искате да върнем обратно нулите на банкнотите само че в рубли,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"гласувайте за ген. Радев да си оправим потъпканите отношения с братска Русия, това ще се почувства от народа! руснаците не искат от нас войници, те искат приятели!",Позитивен,0.9,надежда,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Радев бил доста по млад?!? Той е с 3 години по млад от Борисов! Само че Борисов стана кмет на София още в началото на 40те си години а руския льотчок на 63 години се сетил да влиза в политиката,Негативен,0.95,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"бе как 33,5% вчера бяха 49% вчера броих поддръжниците ни .",Негативен,0.85,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Неудачниците, които чакат спасителя да се появи и да им напълни хладилника са много. Тарикатите, които ще ги яхнат и обяздят са олигарсите, които финансират радев. Бедния будала ще бъде пак беден, радев и неговата шайка отсега се наредиха на трапезата за голямото лапане.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
за ххлебват софите - като едни истински цоцо цциолози,Негативен,0.9,сарказъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Да,""Сияние"" е новата патерица.Ако влязат,де.",Негативен,0.9,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Всеки глас за ГЕРБ е глас за Пеевски във управлението на България.,Негативен,0.9,недоволство,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
гласувайте за Радев щом искате да ви пращат наборници пушечно месо в Украйна,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Време е народа да подкрепи Радев. Така, че берачите за гъби да си дадат един ден почивка и да отидат да гласуват.",Позитивен,0.85,решителност,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Още Боташи искат хората 100%,Негативен,0.85,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Радев да даде десятък и на бързо ще се сдобие с още вот, като пасторите пророкуват, че той ще е чакания месия.",Негативен,0.85,сарказъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
25 години един и същ сериал чак се чудя как не му омръзва на народа. Преди изборите 33% след изборите оставка и пак наново пак борим мафии пак драми. Докато дойде следващия месия гладен и бос и таман се нахрани и следващия,Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Радев ще вземе поне едни 40 процента според мен.Партия Сияние е създадена с цел да се разпръсква вота и да се намалява вота за Прогресивна България-,Негативен,0.85,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Така изглежда.С уважение към мъката на Николай Попов,но сам си каза,че не съжалява за участието си в ГЕРБ.Освен това плюе яростно по ПП ДБ,което потвърждава съмненията ми,че ГЕРБ си подготвиха патерица.",Негативен,0.9,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"След изборите Радев, копейкин и Крум зарков ще играят заедно. Те са от едно котило ( дс- бкп-кгб). И тогава постепенно забравете за ЕС и добре дошли в Съветски съюз. Няма да има бизнес и екскурзии в Италия, Испания, Франция......Няма да ходите на море в Гърция, няма евро. Ще ходите само в Масква на красная площадь да си правите селфи на мавзолея на сифилистика Ленин и на екскурзии в Сибир. Радев, копейкин и зарков ще продължат да си водят щурвите из Европа и да си трупат милионоте в евро.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"И днес установявам, че пепедеберастите, заедно с нахраненините от ""равноотдалеченият"" от партиите гюров инфлуенсъри, са залели социалните мрежи и форумите с брутални лъжи и внушения. Е, няма да помогне нито това, нито ""нашето"" МВР на спихналата петроханска подкрепа. Иначе казано - около 7 - 7.5 процента на изборите.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Развалихте празниците на Борисов, сега ще вдигне кръвно.",Негативен,0.85,сарказъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Борисов е дядка - на 67 години. Радев е доста по-млад.,Негативен,0.8,пренебрежение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Гласувайте за Радев да разбием мафията ГЕРБ-НН, която 20 години изсмуква жизнените сокове на България и краде де-що има.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Гледам голямото Д никакво го няма,а тиквата сипе каламбури,демек,не ми пука.Пуснсли са аватарите да им вдигат....процентите.",Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
СИЯНИЕ ли ще са новото ИТН (патерица) на Тиквата и Св ин ята ?,Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
134 депутата. точка,Неутрален,0.85,сигурност,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"М-р Кеш Боташов разчита на турците, щото им осигури по милионче на ден.",Негативен,0.85,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Интересно - совата дават 33+ процента, а другите само 22-3",Неутрален,0.85,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Тоя дядка Радев няма шанс. Борисов ще го разбие.,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Гербави,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Баце ше ги утепа, Шиши ше ги изкърти.",Негативен,0.85,агресия,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Погледнато без емоции, разликата между Радев и Борисов няма да бъде повече от 8 процента, а тази между Борисов и Василев - по-малко от 12 процента. За щастие ще имаме възможност да коментираме и след изборите.",Неутрален,0.85,спокойствие,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Тоя гнyceн чopбар ще го изметем от политическата сцена! Само Левски!,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Възмездие за грабителите на народа с бюлетина номер 14!,Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Сега Бойко трябва да му прави мръcно няколко години и да имаме избори през 3 месеца докато гpoзноватия льoтчик не стане политически тpyn,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Щом ""Сова Харис""дава такива резултати,значи за Радев са много повече.",Позитивен,0.8,увереност,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Радев с 93-94 депутата си е баят страшничко за всеички. Ако това Сияние влезе, и се коалират с БСП и Радев ... уоу.",Негативен,0.85,безпокойство,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Щом,Неутрален,0.95,спокойствие,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Бившия пилот...,Неутрален,0.9,спокойствие,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Какъв шамар го чака пилота, та чак ще мине на авто-пилот...",Негативен,0.9,злорадство,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Трябва да са много зле с рейтинга ППДБ, щом с ""наше МВР"", ""наше рравителство и наша ЦИК, им дават смо 11%.",Негативен,0.95,ирония,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
България за българите с бюлетина номер 14!,Позитивен,0.85,ентусиазъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"До: Генерал Лебед Ще коментираме след изборите само фактите, а не червеникавите сънища на придворния социолог. Така че си приготви носни кърпички. Много!",Негативен,0.9,сарказъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"тази нещо са се объркали, проценттите на Радев са 100",Негативен,0.8,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Пп Дб бутнали правителството ! Пак процентите падат?!Дали е 30% или 60% едни и същи резултати вадят за някой партии!!Тва при грешка над определен процент да се взимат лицензите на тия агенции !!,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Добри пари правят за реклама соцолозите. Само избори да има.,Негативен,0.85,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
